family_id,twin_id,eye,subject_id,iris_id,image_idx,filename,relative_path,absolute_path,file_extension,file_size_bytes,sha256,width,height,mode,format,readable,error,filename_pattern_ok,filename_family_id,filename_twin_id,filename_eye,filename_image_idx,folder_filename_consistent
21,1,L,F21_T1,F21_T1_L,10,S3211L10.jpg,21/1L/S3211L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1L/S3211L10.jpg,.jpg,23383,e647530a92d2670b611a795de2732885735557831733ea298e266e4f795878e7,640,480,L,JPEG,True,,True,21,1,L,10,True
21,1,R,F21_T1,F21_T1_R,1,S3211R01.jpg,21/1R/S3211R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R01.jpg,.jpg,15944,48efbc241c3fa45ff52d878c90af51fd21ba53311ac2b2e3b05cef9c61a5c936,640,480,L,JPEG,True,,True,21,1,R,1,True
21,1,R,F21_T1,F21_T1_R,2,S3211R02.jpg,21/1R/S3211R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R02.jpg,.jpg,15956,28ff3bfed79f1eef1548b95f59cd4f8e5055d7c01dc75b1509df2eb22e413721,640,480,L,JPEG,True,,True,21,1,R,2,True
21,1,R,F21_T1,F21_T1_R,3,S3211R03.jpg,21/1R/S3211R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R03.jpg,.jpg,19959,d0d85389a3282079989ee12752217b7a12ce1585200f2468a966f6db6c368eb8,640,480,L,JPEG,True,,True,21,1,R,3,True
21,1,R,F21_T1,F21_T1_R,4,S3211R04.jpg,21/1R/S3211R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R04.jpg,.jpg,22150,1db548de5da4eb1e081a64065acb1b957c9afeb2f91aeb61d9757394724eefb5,640,480,L,JPEG,True,,True,21,1,R,4,True
21,1,R,F21_T1,F21_T1_R,5,S3211R05.jpg,21/1R/S3211R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R05.jpg,.jpg,22256,f4276cee43defd227cd1bf88aa52ca06b77ea4d91a54cc1f400dda5ef1feb02f,640,480,L,JPEG,True,,True,21,1,R,5,True
21,1,R,F21_T1,F21_T1_R,6,S3211R06.jpg,21/1R/S3211R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R06.jpg,.jpg,22168,03681ca762aa0a153fd4d271bbc3f0ab25f343988f409775325a185f9b7d59db,640,480,L,JPEG,True,,True,21,1,R,6,True
21,1,R,F21_T1,F21_T1_R,7,S3211R07.jpg,21/1R/S3211R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R07.jpg,.jpg,22241,fbff5c4a190bc04327714321f9b6c8d8ec7af6ebf1797d61c7a74b52c974fcad,640,480,L,JPEG,True,,True,21,1,R,7,True
21,1,R,F21_T1,F21_T1_R,8,S3211R08.jpg,21/1R/S3211R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R08.jpg,.jpg,23076,19c28c0b170c1163b31a443bd987dff0de9b550ca3605a8671b0515ab873c54c,640,480,L,JPEG,True,,True,21,1,R,8,True
21,1,R,F21_T1,F21_T1_R,9,S3211R09.jpg,21/1R/S3211R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/1R/S3211R09.jpg,.jpg,22276,5b34e397d151309421d8d722887a551b80037e87b8c11ef546648ba2d0226f0c,640,480,L,JPEG,True,,True,21,1,R,9,True
21,2,L,F21_T2,F21_T2_L,1,S3212L01.jpg,21/2L/S3212L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L01.jpg,.jpg,15163,49c9d51dc7fbb86ea363fec2f1bf36078033322e6d115ec830c5fbcb313b5f96,640,480,L,JPEG,True,,True,21,2,L,1,True
21,2,L,F21_T2,F21_T2_L,2,S3212L02.jpg,21/2L/S3212L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L02.jpg,.jpg,19398,5199a732720d7c139eba3cfb2819c1226fc1dbfeb706c3129ca4e6effc35ed6e,640,480,L,JPEG,True,,True,21,2,L,2,True
21,2,L,F21_T2,F21_T2_L,3,S3212L03.jpg,21/2L/S3212L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L03.jpg,.jpg,18665,3ea012755fed9d00be00ab139fd2cf5597e4d22baba2741a2368f2130953206e,640,480,L,JPEG,True,,True,21,2,L,3,True
21,2,L,F21_T2,F21_T2_L,4,S3212L04.jpg,21/2L/S3212L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L04.jpg,.jpg,20681,7637968fe6bb5e2029a1d2b0836221f7c39521afdcde33e2a96824a5b411b0f6,640,480,L,JPEG,True,,True,21,2,L,4,True
21,2,L,F21_T2,F21_T2_L,5,S3212L05.jpg,21/2L/S3212L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L05.jpg,.jpg,21924,395619ceab865cf66477bc180966fa75ecc76b666e25fb2a8015780f1522ddbc,640,480,L,JPEG,True,,True,21,2,L,5,True
21,2,L,F21_T2,F21_T2_L,6,S3212L06.jpg,21/2L/S3212L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2L/S3212L06.jpg,.jpg,22320,26b2bd38f1a95197977fd7a205386255f8999068516de1206ac12e0372148a40,640,480,L,JPEG,True,,True,21,2,L,6,True
21,2,R,F21_T2,F21_T2_R,1,S3212R01.jpg,21/2R/S3212R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R01.jpg,.jpg,22853,a940c13c166ab97cfe7755234f8691c978033fa048c03d81c9b11e074d32c4fc,640,480,L,JPEG,True,,True,21,2,R,1,True
21,2,R,F21_T2,F21_T2_R,2,S3212R02.jpg,21/2R/S3212R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R02.jpg,.jpg,22941,75483845a3543d7617301f386dc90cb77ed5188bb35759087ba55475a224b76c,640,480,L,JPEG,True,,True,21,2,R,2,True
21,2,R,F21_T2,F21_T2_R,3,S3212R03.jpg,21/2R/S3212R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R03.jpg,.jpg,23389,cd6d846657309a7adef451764b13f38c4805e9c3bf446f2c4d784bc3def37004,640,480,L,JPEG,True,,True,21,2,R,3,True
21,2,R,F21_T2,F21_T2_R,4,S3212R04.jpg,21/2R/S3212R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R04.jpg,.jpg,22589,721102777ce787e8a60aacf17bc2b090b18a039060a7b1ecf5e7a529e044c623,640,480,L,JPEG,True,,True,21,2,R,4,True
21,2,R,F21_T2,F21_T2_R,5,S3212R05.jpg,21/2R/S3212R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R05.jpg,.jpg,21283,acec3d0fe18e2b4978f77ccfeb52678ecc49d7adb2822fc1833a015910e1f1a5,640,480,L,JPEG,True,,True,21,2,R,5,True
21,2,R,F21_T2,F21_T2_R,6,S3212R06.jpg,21/2R/S3212R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R06.jpg,.jpg,21741,ecc4d33a4b52daf78aa0a7b0e11f121cc83de4f83c91c79d3f7300b7eee5d261,640,480,L,JPEG,True,,True,21,2,R,6,True
21,2,R,F21_T2,F21_T2_R,7,S3212R07.jpg,21/2R/S3212R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R07.jpg,.jpg,19264,f110c55ff7c94687eedbb9be2aa04f01962d7c2e4646db50ff346dbafa8b5e05,640,480,L,JPEG,True,,True,21,2,R,7,True
21,2,R,F21_T2,F21_T2_R,8,S3212R08.jpg,21/2R/S3212R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R08.jpg,.jpg,19599,3f22e4da67c377d0766490e0d3c20f55b8405732c8664614a2e6149b9fd1f9f2,640,480,L,JPEG,True,,True,21,2,R,8,True
21,2,R,F21_T2,F21_T2_R,9,S3212R09.jpg,21/2R/S3212R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R09.jpg,.jpg,19772,8d442c309613ad776d1bca95775a6e48dd7284cb1c566bea1d8a1fe67a6bf21a,640,480,L,JPEG,True,,True,21,2,R,9,True
21,2,R,F21_T2,F21_T2_R,10,S3212R10.jpg,21/2R/S3212R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/21/2R/S3212R10.jpg,.jpg,19430,bb225634a6b8624a2252192cf6c30dd05401ddd8595cd0ad79460482c0d79a4f,640,480,L,JPEG,True,,True,21,2,R,10,True
22,1,L,F22_T1,F22_T1_L,1,S3221L01.jpg,22/1L/S3221L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L01.jpg,.jpg,19946,3911d384e8524399d9087ff17ccaf82abb808da15855f421cd930108426a27df,640,480,L,JPEG,True,,True,22,1,L,1,True
22,1,L,F22_T1,F22_T1_L,2,S3221L02.jpg,22/1L/S3221L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L02.jpg,.jpg,19577,44901e8b10aef4c3485d54c151f1a27cb45643bd4add3a9b22549ac35a08dc35,640,480,L,JPEG,True,,True,22,1,L,2,True
22,1,L,F22_T1,F22_T1_L,3,S3221L03.jpg,22/1L/S3221L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L03.jpg,.jpg,18867,5167473c3e55cb9fa3d5c0c47b2c4db4941147450b825c357ad8e0f226c36f2a,640,480,L,JPEG,True,,True,22,1,L,3,True
22,1,L,F22_T1,F22_T1_L,4,S3221L04.jpg,22/1L/S3221L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L04.jpg,.jpg,19229,03ecca3c7cdbbc53b21ed3544c138815f25b66e4009d93882bb3258c12fdb42e,640,480,L,JPEG,True,,True,22,1,L,4,True
22,1,L,F22_T1,F22_T1_L,5,S3221L05.jpg,22/1L/S3221L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L05.jpg,.jpg,20657,20db095c5e7f4fdaaf95954af29bfb6eed0174630fa513b32e6e5399f022628f,640,480,L,JPEG,True,,True,22,1,L,5,True
22,1,L,F22_T1,F22_T1_L,6,S3221L06.jpg,22/1L/S3221L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L06.jpg,.jpg,19525,1128677194d042fea6fe0577bc19551e6f59ccadd2126223113e07dc4182e28a,640,480,L,JPEG,True,,True,22,1,L,6,True
22,1,L,F22_T1,F22_T1_L,7,S3221L07.jpg,22/1L/S3221L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L07.jpg,.jpg,20329,dc77f0f8056c9e0df6608934afc8f90d60c131776da4e211fc893df7e81480a0,640,480,L,JPEG,True,,True,22,1,L,7,True
22,1,L,F22_T1,F22_T1_L,8,S3221L08.jpg,22/1L/S3221L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L08.jpg,.jpg,20780,7bd513da3a41f2e69f8fe1174e8c7a2701fedaf45622018ee8e3195656287435,640,480,L,JPEG,True,,True,22,1,L,8,True
22,1,L,F22_T1,F22_T1_L,9,S3221L09.jpg,22/1L/S3221L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L09.jpg,.jpg,19557,dec543f7826e0311c6bde4271a8811042bfd5e28e4d5554c75911e8401601e1c,640,480,L,JPEG,True,,True,22,1,L,9,True
22,1,L,F22_T1,F22_T1_L,10,S3221L10.jpg,22/1L/S3221L10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1L/S3221L10.jpg,.jpg,19842,cee7b03bc143d59d0bff1d5b37d81d03df8216b1c743be6e12fa6b65824801a6,640,480,L,JPEG,True,,True,22,1,L,10,True
22,1,R,F22_T1,F22_T1_R,1,S3221R01.jpg,22/1R/S3221R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R01.jpg,.jpg,16911,7f6162015b4f9c72025ec4ca6e74df2c3513d09614322effd2ef9c642a87cd8f,640,480,L,JPEG,True,,True,22,1,R,1,True
22,1,R,F22_T1,F22_T1_R,2,S3221R02.jpg,22/1R/S3221R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R02.jpg,.jpg,15521,9e705bbdb593520596b1f8d26bb487fd21d31b1a698196d06f5b450c279eb159,640,480,L,JPEG,True,,True,22,1,R,2,True
22,1,R,F22_T1,F22_T1_R,3,S3221R03.jpg,22/1R/S3221R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R03.jpg,.jpg,15682,d08fb20eb4a77a1ef7b9ea44a1ac25712d8442a6e02fe9148e0329ccfed2df81,640,480,L,JPEG,True,,True,22,1,R,3,True
22,1,R,F22_T1,F22_T1_R,4,S3221R04.jpg,22/1R/S3221R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R04.jpg,.jpg,15666,21e712d0eadcac0a987c0b0d38e344be0a1a486507a0cd42606986d323f7581b,640,480,L,JPEG,True,,True,22,1,R,4,True
22,1,R,F22_T1,F22_T1_R,5,S3221R05.jpg,22/1R/S3221R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R05.jpg,.jpg,17624,fd088e4fe9fd7579c9d679c7462007f68c7856ec44d05b4a97d6cb6a7a41dbb2,640,480,L,JPEG,True,,True,22,1,R,5,True
22,1,R,F22_T1,F22_T1_R,6,S3221R06.jpg,22/1R/S3221R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R06.jpg,.jpg,17230,e13f54c68fb9e8cb0a4901fba43c4b7d6871c73796d61e303b7830227ccc32d5,640,480,L,JPEG,True,,True,22,1,R,6,True
22,1,R,F22_T1,F22_T1_R,7,S3221R07.jpg,22/1R/S3221R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R07.jpg,.jpg,17918,6b15ebc29bcad48e742833530870337e37323d53ec8541e2859868fcf05de969,640,480,L,JPEG,True,,True,22,1,R,7,True
22,1,R,F22_T1,F22_T1_R,8,S3221R08.jpg,22/1R/S3221R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R08.jpg,.jpg,18332,b958fbe53bf7ea3359e802e7b2a7356d36fef983742699352eea9aa38e7d8387,640,480,L,JPEG,True,,True,22,1,R,8,True
22,1,R,F22_T1,F22_T1_R,9,S3221R09.jpg,22/1R/S3221R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R09.jpg,.jpg,18176,b5467120796418d6b71784f13b569611a4b189c44084097eca110e4222a66f9b,640,480,L,JPEG,True,,True,22,1,R,9,True
22,1,R,F22_T1,F22_T1_R,10,S3221R10.jpg,22/1R/S3221R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/1R/S3221R10.jpg,.jpg,18311,441c765cd356bc056ee4793ae0bbc0cc74565d7d9ffde5edd9aea9bff9f3da0e,640,480,L,JPEG,True,,True,22,1,R,10,True
22,2,L,F22_T2,F22_T2_L,1,S3222L01.jpg,22/2L/S3222L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L01.jpg,.jpg,18383,cf6931cb28117908a0967be2b7fd4f7034b59f9621decdce67544a8822299f3f,640,480,L,JPEG,True,,True,22,2,L,1,True
22,2,L,F22_T2,F22_T2_L,2,S3222L02.jpg,22/2L/S3222L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L02.jpg,.jpg,19786,1c1dc25860282332338b363160d517f1744e4cbe6a5f688d66943ac9f3675f04,640,480,L,JPEG,True,,True,22,2,L,2,True
22,2,L,F22_T2,F22_T2_L,3,S3222L03.jpg,22/2L/S3222L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L03.jpg,.jpg,19750,b1b0eb5778f18af30d1a8b7735c133758d08363abfa514ad2c46131bd0f4d789,640,480,L,JPEG,True,,True,22,2,L,3,True
22,2,L,F22_T2,F22_T2_L,4,S3222L04.jpg,22/2L/S3222L04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L04.jpg,.jpg,19178,aedaec391902cc56535c5dee5a3692618e098250e23706dfc5194bcae8092862,640,480,L,JPEG,True,,True,22,2,L,4,True
22,2,L,F22_T2,F22_T2_L,5,S3222L05.jpg,22/2L/S3222L05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L05.jpg,.jpg,21756,a4a6a201cb7b3b79d2708352f537c507e53f02479f2b43a9e53292fb91599ff9,640,480,L,JPEG,True,,True,22,2,L,5,True
22,2,L,F22_T2,F22_T2_L,6,S3222L06.jpg,22/2L/S3222L06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L06.jpg,.jpg,21491,300a840447ce46de9fd99c065c349174273135f7cade0bd4a4382b62dbc5c08f,640,480,L,JPEG,True,,True,22,2,L,6,True
22,2,L,F22_T2,F22_T2_L,7,S3222L07.jpg,22/2L/S3222L07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L07.jpg,.jpg,20001,957c0586d3b814837c28d83e100cc4cd25a5322bb794376e72509dbe0754728b,640,480,L,JPEG,True,,True,22,2,L,7,True
22,2,L,F22_T2,F22_T2_L,8,S3222L08.jpg,22/2L/S3222L08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L08.jpg,.jpg,19493,0f924ca9452d1656fc24c961ed3f56a93eb58e28ea6cd7754d93ec50d674ffe1,640,480,L,JPEG,True,,True,22,2,L,8,True
22,2,L,F22_T2,F22_T2_L,9,S3222L09.jpg,22/2L/S3222L09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2L/S3222L09.jpg,.jpg,20019,d10fadcf68f8fa072ce5227938f0e1d5fc38637c550c5aa3a2921290a34e5fcd,640,480,L,JPEG,True,,True,22,2,L,9,True
22,2,R,F22_T2,F22_T2_R,1,S3222R01.jpg,22/2R/S3222R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R01.jpg,.jpg,18792,cf9fe2e3aa1f7ed5509f6e721ef669f37c0f72f964520b0b1637c1f0e368f8de,640,480,L,JPEG,True,,True,22,2,R,1,True
22,2,R,F22_T2,F22_T2_R,2,S3222R02.jpg,22/2R/S3222R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R02.jpg,.jpg,19109,a2c03b49ff70cea8e3442a8d73cf74668edbefa76ee32c6296fa810cc9f88b03,640,480,L,JPEG,True,,True,22,2,R,2,True
22,2,R,F22_T2,F22_T2_R,3,S3222R03.jpg,22/2R/S3222R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R03.jpg,.jpg,19431,d9f332cd2975931621a30e53e71f268b16d033f2e8c691f2dbf8966ecbf72f01,640,480,L,JPEG,True,,True,22,2,R,3,True
22,2,R,F22_T2,F22_T2_R,4,S3222R04.jpg,22/2R/S3222R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R04.jpg,.jpg,17892,42040c6c8a3ce082d04ed4a4452940063fa546d48c396194c4d9768ecbb7a6d1,640,480,L,JPEG,True,,True,22,2,R,4,True
22,2,R,F22_T2,F22_T2_R,5,S3222R05.jpg,22/2R/S3222R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R05.jpg,.jpg,19275,c4aeb376611a9883b1089be095f6ac850dcc2b58382caed84a84ada0d01cfeba,640,480,L,JPEG,True,,True,22,2,R,5,True
22,2,R,F22_T2,F22_T2_R,6,S3222R06.jpg,22/2R/S3222R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R06.jpg,.jpg,20153,083113b1ee78e2d843efb5c7f920e347af517d32ec07ff2b3031a395223fb0e9,640,480,L,JPEG,True,,True,22,2,R,6,True
22,2,R,F22_T2,F22_T2_R,7,S3222R07.jpg,22/2R/S3222R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R07.jpg,.jpg,18966,c23a0c4ca27ec86d2c656a0a919c4664a228eac890dbcb3939702327f27626b1,640,480,L,JPEG,True,,True,22,2,R,7,True
22,2,R,F22_T2,F22_T2_R,8,S3222R08.jpg,22/2R/S3222R08.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R08.jpg,.jpg,20037,9f2d734f610243fbfce65257a9620a369c0f3428adf8d7defa3d102b7fcaa761,640,480,L,JPEG,True,,True,22,2,R,8,True
22,2,R,F22_T2,F22_T2_R,9,S3222R09.jpg,22/2R/S3222R09.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R09.jpg,.jpg,19622,15971d4a7e42bbf6a65f675a8ca060d3151000dd07a9213e7c1ece6ad777f60e,640,480,L,JPEG,True,,True,22,2,R,9,True
22,2,R,F22_T2,F22_T2_R,10,S3222R10.jpg,22/2R/S3222R10.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/22/2R/S3222R10.jpg,.jpg,19759,41e1a7082d9c46aa90fd4743fd009c8c2a1c2e87eec71fba61eacd9b8be45a15,640,480,L,JPEG,True,,True,22,2,R,10,True
23,1,L,F23_T1,F23_T1_L,1,S3231L01.jpg,23/1L/S3231L01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1L/S3231L01.jpg,.jpg,20712,8bf6131874f398b9e7326155499c48f74432f5bdfa2a88caa711b4f4eee090d5,640,480,L,JPEG,True,,True,23,1,L,1,True
23,1,L,F23_T1,F23_T1_L,2,S3231L02.jpg,23/1L/S3231L02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1L/S3231L02.jpg,.jpg,20561,8a0e94916b8e82543c912d170df70cfd345bcc65fd93fa758ba80a6938a2cbca,640,480,L,JPEG,True,,True,23,1,L,2,True
23,1,L,F23_T1,F23_T1_L,3,S3231L03.jpg,23/1L/S3231L03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1L/S3231L03.jpg,.jpg,20650,8ac986ae85b06f95c3c19ff352d568840f7dc87e6071806442707ba0bb27c2a2,640,480,L,JPEG,True,,True,23,1,L,3,True
23,1,R,F23_T1,F23_T1_R,1,S3231R01.jpg,23/1R/S3231R01.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R01.jpg,.jpg,17448,c234d40d4277796f87eb122aa1065eb1fce59a4aa77d63d965847c3ee78e3e81,640,480,L,JPEG,True,,True,23,1,R,1,True
23,1,R,F23_T1,F23_T1_R,2,S3231R02.jpg,23/1R/S3231R02.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R02.jpg,.jpg,17582,ad62919c0e7495e61fd90e877edd1208f5e58a03ed12112d8356128a142e394c,640,480,L,JPEG,True,,True,23,1,R,2,True
23,1,R,F23_T1,F23_T1_R,3,S3231R03.jpg,23/1R/S3231R03.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R03.jpg,.jpg,18921,44bfb910f895c2bca97b16be1b389b46abcdc026ca62b95a74437b410b37a2d8,640,480,L,JPEG,True,,True,23,1,R,3,True
23,1,R,F23_T1,F23_T1_R,4,S3231R04.jpg,23/1R/S3231R04.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R04.jpg,.jpg,19948,ea2a093c68d95fc025aa009c974bdfb1ca1eb1483b0a765e74259dacf904acdc,640,480,L,JPEG,True,,True,23,1,R,4,True
23,1,R,F23_T1,F23_T1_R,5,S3231R05.jpg,23/1R/S3231R05.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R05.jpg,.jpg,20650,3704024e550d928bac1021348fa5868be12f30ec3b54fe367a48bd85ba2a8846,640,480,L,JPEG,True,,True,23,1,R,5,True
23,1,R,F23_T1,F23_T1_R,6,S3231R06.jpg,23/1R/S3231R06.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R06.jpg,.jpg,21582,64495f0eefdcfee7e699cbc7e9d9446f050589257590fad0f27682d4e873f121,640,480,L,JPEG,True,,True,23,1,R,6,True
23,1,R,F23_T1,F23_T1_R,7,S3231R07.jpg,23/1R/S3231R07.jpg,/Users/sarahoualli/Desktop/BIO/iris_twins_project/data/raw/CASIA-Iris-Twins/23/1R/S3231R07.jpg,.jpg,19860,870019fc7257f96e3068a25c20514d2c340a71c2ba9ba6792b526d68c52c2d53,640,480,L,JPEG,True,,True,23,1,R,7,True
