family_id,twin_id,eye,subject_id,iris_id,folder_class,filename,stem,source_path,segmentation_overlay_path,has_segmentation_overlay
6,2,L,F06_T2,F06_T2_L,2L,S3062L07.jpg,S3062L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2L/S3062L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2L__S3062L07.jpg.png,True
6,2,L,F06_T2,F06_T2_L,2L,S3062L06.jpg,S3062L06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2L/S3062L06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2L__S3062L06.jpg.png,True
6,2,L,F06_T2,F06_T2_L,2L,S3062L04.jpg,S3062L04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2L/S3062L04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2L__S3062L04.jpg.png,True
6,2,R,F06_T2,F06_T2_R,2R,S3062R02.jpg,S3062R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2R/S3062R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2R__S3062R02.jpg.png,True
6,2,R,F06_T2,F06_T2_R,2R,S3062R09.jpg,S3062R09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2R/S3062R09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2R__S3062R09.jpg.png,True
6,2,R,F06_T2,F06_T2_R,2R,S3062R10.jpg,S3062R10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2R/S3062R10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2R__S3062R10.jpg.png,True
6,2,R,F06_T2,F06_T2_R,2R,S3062R07.jpg,S3062R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2R/S3062R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2R__S3062R07.jpg.png,True
6,2,R,F06_T2,F06_T2_R,2R,S3062R08.jpg,S3062R08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/06/2R/S3062R08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/06__2R__S3062R08.jpg.png,True
2,1,L,F02_T1,F02_T1_L,1L,S3021L04.jpg,S3021L04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1L/S3021L04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1L__S3021L04.jpg.png,True
2,1,L,F02_T1,F02_T1_L,1L,S3021L03.jpg,S3021L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1L/S3021L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1L__S3021L03.jpg.png,True
2,1,L,F02_T1,F02_T1_L,1L,S3021L06.jpg,S3021L06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1L/S3021L06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1L__S3021L06.jpg.png,True
2,1,L,F02_T1,F02_T1_L,1L,S3021L02.jpg,S3021L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1L/S3021L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1L__S3021L02.jpg.png,True
2,1,L,F02_T1,F02_T1_L,1L,S3021L01.jpg,S3021L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1L/S3021L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1L__S3021L01.jpg.png,True
2,1,R,F02_T1,F02_T1_R,1R,S3021R09.jpg,S3021R09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1R/S3021R09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1R__S3021R09.jpg.png,True
2,1,R,F02_T1,F02_T1_R,1R,S3021R01.jpg,S3021R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1R/S3021R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1R__S3021R01.jpg.png,True
2,1,R,F02_T1,F02_T1_R,1R,S3021R02.jpg,S3021R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1R/S3021R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1R__S3021R02.jpg.png,True
2,1,R,F02_T1,F02_T1_R,1R,S3021R07.jpg,S3021R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1R/S3021R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1R__S3021R07.jpg.png,True
2,1,R,F02_T1,F02_T1_R,1R,S3021R06.jpg,S3021R06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/1R/S3021R06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__1R__S3021R06.jpg.png,True
2,2,L,F02_T2,F02_T2_L,2L,S3022L01.jpg,S3022L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/2L/S3022L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__2L__S3022L01.jpg.png,True
2,2,R,F02_T2,F02_T2_R,2R,S3022R01.jpg,S3022R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/2R/S3022R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__2R__S3022R01.jpg.png,True
2,2,R,F02_T2,F02_T2_R,2R,S3022R02.jpg,S3022R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/02/2R/S3022R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/02__2R__S3022R02.jpg.png,True
10,1,L,F10_T1,F10_T1_L,1L,S3101L08.jpg,S3101L08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1L/S3101L08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1L__S3101L08.jpg.png,True
10,1,L,F10_T1,F10_T1_L,1L,S3101L04.jpg,S3101L04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1L/S3101L04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1L__S3101L04.jpg.png,True
10,1,L,F10_T1,F10_T1_L,1L,S3101L02.jpg,S3101L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1L/S3101L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1L__S3101L02.jpg.png,True
10,1,L,F10_T1,F10_T1_L,1L,S3101L09.jpg,S3101L09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1L/S3101L09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1L__S3101L09.jpg.png,True
10,1,L,F10_T1,F10_T1_L,1L,S3101L10.jpg,S3101L10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1L/S3101L10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1L__S3101L10.jpg.png,True
10,1,R,F10_T1,F10_T1_R,1R,S3101R07.jpg,S3101R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1R/S3101R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1R__S3101R07.jpg.png,True
10,1,R,F10_T1,F10_T1_R,1R,S3101R04.jpg,S3101R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1R/S3101R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1R__S3101R04.jpg.png,True
10,1,R,F10_T1,F10_T1_R,1R,S3101R03.jpg,S3101R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1R/S3101R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1R__S3101R03.jpg.png,True
10,1,R,F10_T1,F10_T1_R,1R,S3101R02.jpg,S3101R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1R/S3101R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1R__S3101R02.jpg.png,True
10,1,R,F10_T1,F10_T1_R,1R,S3101R05.jpg,S3101R05,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/1R/S3101R05.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__1R__S3101R05.jpg.png,True
10,2,L,F10_T2,F10_T2_L,2L,S3102L10.jpg,S3102L10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2L/S3102L10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2L__S3102L10.jpg.png,True
10,2,L,F10_T2,F10_T2_L,2L,S3102L09.jpg,S3102L09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2L/S3102L09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2L__S3102L09.jpg.png,True
10,2,L,F10_T2,F10_T2_L,2L,S3102L01.jpg,S3102L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2L/S3102L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2L__S3102L01.jpg.png,True
10,2,L,F10_T2,F10_T2_L,2L,S3102L07.jpg,S3102L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2L/S3102L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2L__S3102L07.jpg.png,True
10,2,L,F10_T2,F10_T2_L,2L,S3102L06.jpg,S3102L06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2L/S3102L06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2L__S3102L06.jpg.png,True
10,2,R,F10_T2,F10_T2_R,2R,S3102R07.jpg,S3102R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2R/S3102R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2R__S3102R07.jpg.png,True
10,2,R,F10_T2,F10_T2_R,2R,S3102R08.jpg,S3102R08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2R/S3102R08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2R__S3102R08.jpg.png,True
10,2,R,F10_T2,F10_T2_R,2R,S3102R02.jpg,S3102R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2R/S3102R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2R__S3102R02.jpg.png,True
10,2,R,F10_T2,F10_T2_R,2R,S3102R06.jpg,S3102R06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2R/S3102R06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2R__S3102R06.jpg.png,True
10,2,R,F10_T2,F10_T2_R,2R,S3102R09.jpg,S3102R09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/10/2R/S3102R09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/10__2R__S3102R09.jpg.png,True
15,1,L,F15_T1,F15_T1_L,1L,S3151L06.jpg,S3151L06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1L/S3151L06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1L__S3151L06.jpg.png,True
15,1,L,F15_T1,F15_T1_L,1L,S3151L04.jpg,S3151L04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1L/S3151L04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1L__S3151L04.jpg.png,True
15,1,L,F15_T1,F15_T1_L,1L,S3151L03.jpg,S3151L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1L/S3151L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1L__S3151L03.jpg.png,True
15,1,L,F15_T1,F15_T1_L,1L,S3151L05.jpg,S3151L05,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1L/S3151L05.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1L__S3151L05.jpg.png,True
15,1,L,F15_T1,F15_T1_L,1L,S3151L07.jpg,S3151L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1L/S3151L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1L__S3151L07.jpg.png,True
15,1,R,F15_T1,F15_T1_R,1R,S3151R03.jpg,S3151R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1R/S3151R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1R__S3151R03.jpg.png,True
15,1,R,F15_T1,F15_T1_R,1R,S3151R01.jpg,S3151R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1R/S3151R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1R__S3151R01.jpg.png,True
15,1,R,F15_T1,F15_T1_R,1R,S3151R02.jpg,S3151R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/1R/S3151R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__1R__S3151R02.jpg.png,True
15,2,R,F15_T2,F15_T2_R,2R,S3152R04.jpg,S3152R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/2R/S3152R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__2R__S3152R04.jpg.png,True
15,2,R,F15_T2,F15_T2_R,2R,S3152R03.jpg,S3152R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/2R/S3152R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__2R__S3152R03.jpg.png,True
15,2,R,F15_T2,F15_T2_R,2R,S3152R02.jpg,S3152R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/2R/S3152R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__2R__S3152R02.jpg.png,True
15,2,R,F15_T2,F15_T2_R,2R,S3152R07.jpg,S3152R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/15/2R/S3152R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/15__2R__S3152R07.jpg.png,True
18,1,R,F18_T1,F18_T1_R,1R,S3181R04.jpg,S3181R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/1R/S3181R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__1R__S3181R04.jpg.png,True
18,1,R,F18_T1,F18_T1_R,1R,S3181R05.jpg,S3181R05,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/1R/S3181R05.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__1R__S3181R05.jpg.png,True
18,2,L,F18_T2,F18_T2_L,2L,S3182L01.jpg,S3182L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2L/S3182L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2L__S3182L01.jpg.png,True
18,2,R,F18_T2,F18_T2_R,2R,S3182R05.jpg,S3182R05,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2R/S3182R05.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2R__S3182R05.jpg.png,True
18,2,R,F18_T2,F18_T2_R,2R,S3182R06.jpg,S3182R06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2R/S3182R06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2R__S3182R06.jpg.png,True
18,2,R,F18_T2,F18_T2_R,2R,S3182R04.jpg,S3182R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2R/S3182R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2R__S3182R04.jpg.png,True
18,2,R,F18_T2,F18_T2_R,2R,S3182R03.jpg,S3182R03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2R/S3182R03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2R__S3182R03.jpg.png,True
18,2,R,F18_T2,F18_T2_R,2R,S3182R07.jpg,S3182R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/18/2R/S3182R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/18__2R__S3182R07.jpg.png,True
14,1,L,F14_T1,F14_T1_L,1L,S3141L03.jpg,S3141L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/1L/S3141L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__1L__S3141L03.jpg.png,True
14,1,R,F14_T1,F14_T1_R,1R,S3141R07.jpg,S3141R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/1R/S3141R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__1R__S3141R07.jpg.png,True
14,1,R,F14_T1,F14_T1_R,1R,S3141R10.jpg,S3141R10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/1R/S3141R10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__1R__S3141R10.jpg.png,True
14,1,R,F14_T1,F14_T1_R,1R,S3141R04.jpg,S3141R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/1R/S3141R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__1R__S3141R04.jpg.png,True
14,1,R,F14_T1,F14_T1_R,1R,S3141R06.jpg,S3141R06,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/1R/S3141R06.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__1R__S3141R06.jpg.png,True
14,2,L,F14_T2,F14_T2_L,2L,S3142L03.jpg,S3142L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2L/S3142L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2L__S3142L03.jpg.png,True
14,2,L,F14_T2,F14_T2_L,2L,S3142L02.jpg,S3142L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2L/S3142L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2L__S3142L02.jpg.png,True
14,2,L,F14_T2,F14_T2_L,2L,S3142L04.jpg,S3142L04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2L/S3142L04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2L__S3142L04.jpg.png,True
14,2,L,F14_T2,F14_T2_L,2L,S3142L07.jpg,S3142L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2L/S3142L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2L__S3142L07.jpg.png,True
14,2,R,F14_T2,F14_T2_R,2R,S3142R08.jpg,S3142R08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2R/S3142R08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2R__S3142R08.jpg.png,True
14,2,R,F14_T2,F14_T2_R,2R,S3142R07.jpg,S3142R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2R/S3142R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2R__S3142R07.jpg.png,True
14,2,R,F14_T2,F14_T2_R,2R,S3142R10.jpg,S3142R10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2R/S3142R10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2R__S3142R10.jpg.png,True
14,2,R,F14_T2,F14_T2_R,2R,S3142R09.jpg,S3142R09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/14/2R/S3142R09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/14__2R__S3142R09.jpg.png,True
12,1,L,F12_T1,F12_T1_L,1L,S3121L03.jpg,S3121L03,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1L/S3121L03.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1L__S3121L03.jpg.png,True
12,1,L,F12_T1,F12_T1_L,1L,S3121L02.jpg,S3121L02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1L/S3121L02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1L__S3121L02.jpg.png,True
12,1,L,F12_T1,F12_T1_L,1L,S3121L01.jpg,S3121L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1L/S3121L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1L__S3121L01.jpg.png,True
12,1,R,F12_T1,F12_T1_R,1R,S3121R04.jpg,S3121R04,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1R/S3121R04.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1R__S3121R04.jpg.png,True
12,1,R,F12_T1,F12_T1_R,1R,S3121R02.jpg,S3121R02,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1R/S3121R02.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1R__S3121R02.jpg.png,True
12,1,R,F12_T1,F12_T1_R,1R,S3121R01.jpg,S3121R01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1R/S3121R01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1R__S3121R01.jpg.png,True
12,1,R,F12_T1,F12_T1_R,1R,S3121R08.jpg,S3121R08,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1R/S3121R08.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1R__S3121R08.jpg.png,True
12,1,R,F12_T1,F12_T1_R,1R,S3121R07.jpg,S3121R07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/1R/S3121R07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__1R__S3121R07.jpg.png,True
12,2,L,F12_T2,F12_T2_L,2L,S3122L09.jpg,S3122L09,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2L/S3122L09.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2L__S3122L09.jpg.png,True
12,2,L,F12_T2,F12_T2_L,2L,S3122L07.jpg,S3122L07,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2L/S3122L07.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2L__S3122L07.jpg.png,True
12,2,L,F12_T2,F12_T2_L,2L,S3122L10.jpg,S3122L10,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2L/S3122L10.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2L__S3122L10.jpg.png,True
12,2,L,F12_T2,F12_T2_L,2L,S3122L01.jpg,S3122L01,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/raw/CASIA-Iris-Twins/12/2L/S3122L01.jpg,/Users/sarahoualli/Desktop/Casia_Iris_Twins/data/segmentation_daugman/overlays/12__2L__S3122L01.jpg.png,True
