probe_relative_path,probe_code_path,probe_family_id,probe_subject_id,probe_iris_id,probe_eye,true_rank,rank1_correct,true_score,rank1_score,best_impostor_score,margin_best_impostor_minus_true,rank1_gallery_iris_id,rank1_gallery_subject_id,rank1_gallery_family_id,rank1_gallery_eye,rank1_relation_to_probe,rank1_is_twin,rank1_is_twin_same_eye,rank1_is_twin_cross_eye,best_impostor_iris_id,best_impostor_subject_id,best_impostor_family_id,best_impostor_eye,best_impostor_relation_to_probe,best_impostor_is_twin,best_impostor_is_twin_same_eye,best_impostor_is_twin_cross_eye,min_twin_rank,best_twin_score,margin_best_twin_minus_true,min_twin_same_eye_rank,best_twin_same_eye_score,min_twin_cross_eye_rank,best_twin_cross_eye_score,true_common_bits,true_best_shift,valid_bit_ratio,bit_one_ratio,brightness,contrast,focus_score,dark_ratio,bright_ratio
28/2L/S3282L03.jpg,data/features/daugman_strict_v3/gabor_codes/28__2L__S3282L03.jpg.npz,28,F28_T2,F28_T2_L,L,1,True,0.2347667527731347,0.2347667527731347,0.3663191594155311,0.1315524066423963,F28_T2_L,F28_T2,28,L,genuine_gallery,False,False,False,F33_T1_L,F33_T1,33,L,unrelated,False,False,False,244.0,0.4563121574994926,0.2215454047263578,244.0,0.4563121574994926,,,26324,0,0.20928955078125,0.5049941673957422,111.22300720214844,42.44844055175781,63.67165458844504,0.00693359375,0.0001041666666666
28/2L/S3282L06.jpg,data/features/daugman_strict_v3/gabor_codes/28__2L__S3282L06.jpg.npz,28,F28_T2,F28_T2_L,L,1,True,0.2735173044671444,0.2735173044671444,0.3619028974158183,0.0883855929486739,F28_T2_L,F28_T2,28,L,genuine_gallery,False,False,False,F41_T1_R,F41_T1,41,R,unrelated,False,False,False,261.0,0.4664432886577315,0.1929259841905871,261.0,0.4664432886577315,,,26236,0,0.208648681640625,0.5105675003656575,116.50678253173828,35.79696273803711,68.10448932965598,0.0059993489583333,0.0001009114583333
28/2R/S3282R10.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R10.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.1905621096460791,0.1905621096460791,0.3871735791090629,0.1966114694629838,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,98.0,0.433449285975833,0.2428871763297539,,,98.0,0.433449285975833,28820,0,0.222442626953125,0.5262724653587598,120.07398223876952,36.778228759765625,60.49303338618808,0.01109375,0.0003059895833333
28/2R/S3282R01.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R01.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.24677304964539,0.24677304964539,0.4126864547235196,0.1659134050781296,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F16_T2_R,F16_T2,16,R,unrelated,False,False,False,38.0,0.4350229453483521,0.188249895702962,,,38.0,0.4350229453483521,28200,-2,0.2220458984375,0.5182792743265531,126.98023223876952,36.60307693481445,46.01306964450412,0.0077018229166666,0.000234375
28/2R/S3282R02.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R02.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.2449050809603573,0.2449050809603573,0.3990431006754583,0.154138019715101,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F54_T1_L,F54_T1,54,L,unrelated,False,False,False,83.0,0.4355851063829787,0.1906800254226213,,,83.0,0.4355851063829787,28656,0,0.2215576171875,0.5158402203856749,118.11558532714844,38.033302307128906,47.030284489568075,0.008759765625,0.0002376302083333
28/2R/S3282R06.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R06.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.205911055346438,0.205911055346438,0.3894370753801359,0.1835260200336978,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F69_T1_R,F69_T1,69,R,unrelated,False,False,False,166.0,0.4440914866581957,0.2381804313117576,,,166.0,0.4440914866581957,28692,0,0.221405029296875,0.5337698139214335,117.41966247558594,38.40687942504883,46.9059781771236,0.0109602864583333,0.0002604166666666
28/2R/S3282R08.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R08.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.2229786933822491,0.2229786933822491,0.3753738391311191,0.1523951457488699,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,204.0,0.4541089566020314,0.2311302632197822,,,204.0,0.4541089566020314,28348,0,0.2213134765625,0.5184087148372862,120.288818359375,43.62582778930664,48.44910196935865,0.010830078125,0.000234375
28/2R/S3282R05.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R05.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.2515121676747784,0.2515121676747784,0.3835041938490214,0.131992026174243,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,89.0,0.4398662551440329,0.1883540874692544,,,89.0,0.4398662551440329,28436,0,0.220428466796875,0.5146407309982002,120.6469268798828,44.62248992919922,45.6342672849867,0.0127278645833333,0.0002408854166666
28/2R/S3282R04.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R04.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.3565254357375655,0.3565254357375655,0.3875996810207336,0.0310742452831681,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,39.0,0.4276094276094276,0.0710839918718621,,,39.0,0.4276094276094276,28228,0,0.219940185546875,0.5171014291660885,120.66614532470705,43.97084426879883,46.083922443124976,0.0115071614583333,0.0002473958333333
28/2R/S3282R07.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R07.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.3202284450994841,0.3202284450994841,0.3802918537524054,0.0600634086529212,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,199.0,0.4479166666666667,0.1276882215671825,,,199.0,0.4479166666666667,27140,4,0.21875,0.5252511160714286,109.50773620605467,47.262474060058594,40.57590917697483,0.014775390625,0.0002473958333333
28/2R/S3282R03.jpg,data/features/daugman_strict_v3/gabor_codes/28__2R__S3282R03.jpg.npz,28,F28_T2,F28_T2_R,R,1,True,0.330402196497477,0.330402196497477,0.3775642061056372,0.0471620096081602,F28_T2_R,F28_T2,28,R,genuine_gallery,False,False,False,F42_T1_R,F42_T1,42,R,unrelated,False,False,False,161.0,0.4412745284816155,0.1108723319841385,,,161.0,0.4412745284816155,26952,4,0.2176513671875,0.5152481772293886,110.69129943847656,46.74468994140625,43.68479660160276,0.0124869791666666,0.0001953125
29/1R/S3291R07.jpg,data/features/daugman_strict_v3/gabor_codes/29__1R__S3291R07.jpg.npz,29,F29_T1,F29_T1_R,R,1,True,0.2830470500373413,0.2830470500373413,0.3752495009980039,0.0922024509606626,F29_T1_R,F29_T1,29,R,genuine_gallery,False,False,False,F40_T1_R,F40_T1,40,R,unrelated,False,False,False,8.0,0.3903779551272399,0.1073309050898985,8.0,0.3903779551272399,11.0,0.3954620462046204,26780,0,0.20904541015625,0.5214598540145985,128.98963928222656,34.31675338745117,21.26678018441729,0.0011881510416666,0.0001529947916666
29/1R/S3291R06.jpg,data/features/daugman_strict_v3/gabor_codes/29__1R__S3291R06.jpg.npz,29,F29_T1,F29_T1_R,R,14,False,0.3997471800855698,0.381077882960413,0.381077882960413,-0.0186692971251567,F29_T1_L,F29_T1,29,L,same_subject_different_eye,False,False,False,F29_T1_L,F29_T1,29,L,same_subject_different_eye,False,False,False,34.0,0.4160380916462379,0.0162909115606681,34.0,0.4160380916462379,36.0,0.4167000400480576,20568,-10,0.188140869140625,0.5053122465531225,130.45021057128906,34.451026916503906,22.58536006265216,0.001416015625,0.0001334635416666
29/2L/S3292L03.jpg,data/features/daugman_strict_v3/gabor_codes/29__2L__S3292L03.jpg.npz,29,F29_T2,F29_T2_L,L,1,True,0.2764754779717373,0.2764754779717373,0.3838769068911099,0.1074014289193726,F29_T2_L,F29_T2,29,L,genuine_gallery,False,False,False,F43_T2_L,F43_T2,43,L,unrelated,False,False,False,38.0,0.4098609479044262,0.1333854699326888,38.0,0.4098609479044262,117.0,0.4311953597848016,24060,-2,0.192169189453125,0.5292202636175957,118.25799560546876,35.99396896362305,53.255046328692984,0.0037044270833333,0.000107421875
29/2R/S3292R03.jpg,data/features/daugman_strict_v3/gabor_codes/29__2R__S3292R03.jpg.npz,29,F29_T2,F29_T2_R,R,1,True,0.2712834454142223,0.2712834454142223,0.3873094958968347,0.1160260504826123,F29_T2_R,F29_T2,29,R,genuine_gallery,False,False,False,F10_T2_R,F10_T2,10,R,unrelated,False,False,False,7.0,0.3973200728818706,0.1260366274676483,7.0,0.3973200728818706,155.0,0.4446168768186227,27956,0,0.21954345703125,0.5139699749791493,127.13671875,39.1631965637207,42.213244364251025,0.0027897135416666,0.00013671875
29/2R/S3292R04.jpg,data/features/daugman_strict_v3/gabor_codes/29__2R__S3292R04.jpg.npz,29,F29_T2,F29_T2_R,R,1,True,0.313224368499257,0.313224368499257,0.3845455865272938,0.0713212180280368,F29_T2_R,F29_T2,29,R,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,unrelated,False,False,False,10.0,0.4073474001507159,0.0941230316514588,10.0,0.4073474001507159,120.0,0.4411793953858393,26920,-2,0.216644287109375,0.5195097901112833,130.01211547851562,37.20745086669922,38.79489971516928,0.00283203125,0.0001399739583333
29/2R/S3292R08.jpg,data/features/daugman_strict_v3/gabor_codes/29__2R__S3292R08.jpg.npz,29,F29_T2,F29_T2_R,R,1,True,0.3659131871432862,0.3659131871432862,0.3733447577504284,0.0074315706071421,F29_T2_R,F29_T2,29,R,genuine_gallery,False,False,False,F58_T1_R,F58_T1,58,R,unrelated,False,False,False,4.0,0.3840246442207566,0.0181114570774704,4.0,0.3840246442207566,88.0,0.4258485417022002,26632,-2,0.215301513671875,0.5182494684620836,125.66349029541016,40.70792007446289,42.68538638194402,0.0049381510416666,0.0001529947916666
29/2R/S3292R05.jpg,data/features/daugman_strict_v3/gabor_codes/29__2R__S3292R05.jpg.npz,29,F29_T2,F29_T2_R,R,1,True,0.253453141244616,0.253453141244616,0.3824454851456169,0.1289923439010008,F29_T2_R,F29_T2,29,R,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,unrelated,False,False,False,3.0,0.3871273071462375,0.1336741659016215,3.0,0.3871273071462375,141.0,0.4332157258064516,26932,0,0.214691162109375,0.5178749111584933,129.7432403564453,37.044925689697266,36.20852460478676,0.0029850260416666,0.0001497395833333
29/2R/S3292R07.jpg,data/features/daugman_strict_v3/gabor_codes/29__2R__S3292R07.jpg.npz,29,F29_T2,F29_T2_R,R,1,True,0.3487720644666155,0.3487720644666155,0.3758648217136774,0.0270927572470619,F29_T2_R,F29_T2,29,R,genuine_gallery,False,False,False,F29_T1_R,F29_T1,29,R,twin_same_eye,True,True,False,2.0,0.3758648217136774,0.0270927572470619,2.0,0.3758648217136774,69.0,0.4252582644628099,26060,0,0.209503173828125,0.5122359796067006,117.75499725341795,42.79136657714844,36.050128237406405,0.0063118489583333,0.0001399739583333
30/1L/S3301L07.jpg,data/features/daugman_strict_v3/gabor_codes/30__1L__S3301L07.jpg.npz,30,F30_T1,F30_T1_L,L,200,False,0.448653054221002,0.3626537935748462,0.3626537935748462,-0.0859992606461558,F22_T1_L,F22_T1,22,L,unrelated,False,False,False,F22_T1_L,F22_T1,22,L,unrelated,False,False,False,109.0,0.4324709910595397,-0.0161820631614623,109.0,0.4324709910595397,174.0,0.4444335362261928,23312,4,0.19769287109375,0.4982633528866934,123.41802215576172,39.40372467041016,32.837515388478174,0.004609375,8.138020833333333e-05
30/1R/S3301R10.jpg,data/features/daugman_strict_v3/gabor_codes/30__1R__S3301R10.jpg.npz,30,F30_T1,F30_T1_R,R,1,True,0.3516459841433988,0.3516459841433988,0.3915270848182466,0.0398811006748477,F30_T1_R,F30_T1,30,R,genuine_gallery,False,False,False,F33_T2_R,F33_T2,33,R,unrelated,False,False,False,22.0,0.4181244364292155,0.0664784522858166,22.0,0.4181244364292155,196.0,0.4553836741828351,23208,0,0.19061279296875,0.4758245276977265,132.4501495361328,42.2816162109375,48.59718489327959,0.0019694010416666,8.138020833333333e-05
30/2R/S3302R02.jpg,data/features/daugman_strict_v3/gabor_codes/30__2R__S3302R02.jpg.npz,30,F30_T2,F30_T2_R,R,5,False,0.350716011042098,0.3359825327510917,0.3359825327510917,-0.0147334782910062,F44_T2_R,F44_T2,44,R,unrelated,False,False,False,F44_T2_R,F44_T2,44,R,unrelated,False,False,False,157.0,0.4609220419469726,0.1102060309048746,157.0,0.4609220419469726,179.0,0.4663610038610039,23184,-6,0.19873046875,0.4878685503685503,129.82774353027344,38.222503662109375,22.064061577256528,0.0041829427083333,3.90625e-05
31/1L/S3311L01.jpg,data/features/daugman_strict_v3/gabor_codes/31__1L__S3311L01.jpg.npz,31,F31_T1,F31_T1_L,L,1,True,0.2917364813404417,0.2917364813404417,0.3758912286519648,0.0841547473115231,F31_T1_L,F31_T1,31,L,genuine_gallery,False,False,False,F10_T2_R,F10_T2,10,R,unrelated,False,False,False,221.0,0.4609184384803067,0.169181957139865,267.0,0.4740203077899413,221.0,0.4609184384803067,26260,0,0.21417236328125,0.5007836990595611,140.5576629638672,45.880863189697266,54.30595521790187,0.0054947916666666,0.000830078125
31/1L/S3311L04.jpg,data/features/daugman_strict_v3/gabor_codes/31__1L__S3311L04.jpg.npz,31,F31_T1,F31_T1_L,L,1,True,0.3593628894745,0.3593628894745,0.363216039279869,0.0038531498053689,F31_T1_L,F31_T1,31,L,genuine_gallery,False,False,False,F16_T2_L,F16_T2,16,L,unrelated,False,False,False,51.0,0.4173764906303236,0.0580136011558236,107.0,0.4317726010490589,51.0,0.4173764906303236,25804,0,0.207916259765625,0.5060912960516659,107.06800842285156,35.56190872192383,35.013382643636064,0.0112662760416666,0.0001041666666666
31/2L/S3312L03.jpg,data/features/daugman_strict_v3/gabor_codes/31__2L__S3312L03.jpg.npz,31,F31_T2,F31_T2_L,L,1,True,0.347931138628813,0.347931138628813,0.3745577356063043,0.0266265969774912,F31_T2_L,F31_T2,31,L,genuine_gallery,False,False,False,F26_T2_L,F26_T2,26,L,unrelated,False,False,False,205.0,0.4575911096584409,0.1096599710296278,205.0,0.4575911096584409,,,26488,0,0.215545654296875,0.4826560951437066,119.34741973876952,36.15630340576172,56.473496516927106,0.0060221354166666,0.0001529947916666
31/2L/S3312L02.jpg,data/features/daugman_strict_v3/gabor_codes/31__2L__S3312L02.jpg.npz,31,F31_T2,F31_T2_L,L,1,True,0.2353181076672104,0.2353181076672104,0.3791620200732834,0.1438439124060729,F31_T2_L,F31_T2,31,L,genuine_gallery,False,False,False,F48_T2_L,F48_T2,48,L,unrelated,False,False,False,191.0,0.4499667276659457,0.2146486199987353,191.0,0.4499667276659457,,,26972,0,0.21417236328125,0.4796594471359361,123.84113311767578,35.03562545776367,67.64161702457005,0.0045572916666666,0.00015625
31/2R/S3312R04.jpg,data/features/daugman_strict_v3/gabor_codes/31__2R__S3312R04.jpg.npz,31,F31_T2,F31_T2_R,R,1,True,0.3036500497088482,0.3036500497088482,0.3728156815073697,0.0691656317985215,F31_T2_R,F31_T2,31,R,genuine_gallery,False,False,False,F25_T2_R,F25_T2,25,R,unrelated,False,False,False,3.0,0.384803196211897,0.0811531465030488,,,3.0,0.384803196211897,28164,2,0.22198486328125,0.5067363211437999,118.76597595214844,33.97172927856445,22.069958273304835,0.0089583333333333,0.0001595052083333
31/2R/S3312R03.jpg,data/features/daugman_strict_v3/gabor_codes/31__2R__S3312R03.jpg.npz,31,F31_T2,F31_T2_R,R,1,True,0.3130581964851627,0.3130581964851627,0.370054730258014,0.0569965337728513,F31_T2_R,F31_T2,31,R,genuine_gallery,False,False,False,F94_T1_L,F94_T1,94,L,unrelated,False,False,False,162.0,0.4363802004251442,0.1233220039399815,,,162.0,0.4363802004251442,27768,0,0.218994140625,0.503239966555184,114.69219970703124,33.84352493286133,38.02456855197482,0.0057649739583333,9.765625e-05
31/2R/S3312R05.jpg,data/features/daugman_strict_v3/gabor_codes/31__2R__S3312R05.jpg.npz,31,F31_T2,F31_T2_R,R,1,True,0.3506980161645848,0.3506980161645848,0.3819536423841059,0.0312556262195211,F31_T2_R,F31_T2,31,R,genuine_gallery,False,False,False,F07_T2_L,F07_T2,7,L,unrelated,False,False,False,8.0,0.3999373139006425,0.0492392977360576,,,8.0,0.3999373139006425,27220,2,0.21697998046875,0.495042194092827,120.72037506103516,35.4017333984375,35.96674022037718,0.00458984375,0.0001236979166666
32/2L/S3322L04.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L04.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.2885459332943241,0.2885459332943241,0.3803364006637502,0.091790467369426,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,,,,,,,,27344,0,0.215087890625,0.5037954029511919,141.75680541992188,39.88530349731445,27.97742436700397,0.0001302083333333,0.0001432291666666
32/2L/S3322L02.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L02.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.3061969839773798,0.3061969839773798,0.3930346264828471,0.0868376425054672,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,,,,,,,,25464,0,0.207977294921875,0.5239545121056493,141.56777954101562,37.411094665527344,24.665211540211573,0.0003352864583333,5.5338541666666664e-05
32/2L/S3322L05.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L05.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.2859186746987951,0.2859186746987951,0.4036018652516481,0.1176831905528529,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,,,,,,,,26560,0,0.206939697265625,0.5100280194661554,136.1087188720703,40.80777359008789,32.1250115193261,0.0001399739583333,7.161458333333333e-05
32/2L/S3322L07.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L07.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.288664669714646,0.288664669714646,0.4046620828442059,0.1159974131295599,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F28_T2_L,F28_T2,28,L,unrelated,False,False,False,,,,,,,,25372,0,0.204742431640625,0.5284692204501416,138.4096221923828,37.59135055541992,33.118084297169574,0.0002115885416666,7.161458333333333e-05
32/2L/S3322L10.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L10.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.3445091923834537,0.3445091923834537,0.3919528406393416,0.0474436482558879,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F13_T1_R,F13_T1,13,R,unrelated,False,False,False,,,,,,,,24368,4,0.202606201171875,0.4944268715167947,137.95401000976562,40.62208938598633,44.03986688893636,0.0002897135416666,0.0001139322916666
32/2L/S3322L01.jpg,data/features/daugman_strict_v3/gabor_codes/32__2L__S3322L01.jpg.npz,32,F32_T2,F32_T2_L,L,1,True,0.3859057537988731,0.3859057537988731,0.408307963467393,0.0224022096685199,F32_T2_L,F32_T2,32,L,genuine_gallery,False,False,False,F71_T2_R,F71_T2,71,R,unrelated,False,False,False,,,,,,,,23428,-6,0.19970703125,0.5079080073349633,139.22494506835938,38.76753234863281,26.456686152129706,0.0001399739583333,4.2317708333333335e-05
33/1L/S3331L07.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L07.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.35564451561249,0.35564451561249,0.3707733376476298,0.0151288220351398,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F49_T1_R,F49_T1,49,R,unrelated,False,False,False,276.0,0.4626016260162601,0.1069571104037701,294.0,0.4690620716663403,276.0,0.4626016260162601,24980,0,0.2034912109375,0.5269196160767846,137.9202117919922,42.5213623046875,85.45697834201391,0.0015787760416666,6.510416666666667e-05
33/1L/S3331L06.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L06.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.3215264345583494,0.3215264345583494,0.3679406037000973,0.0464141691417478,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F28_T2_L,F28_T2,28,L,unrelated,False,False,False,215.0,0.4450455580865604,0.1235191235282109,215.0,0.4450455580865604,216.0,0.4452515946137491,24816,0,0.202117919921875,0.5365393326287181,136.8376922607422,42.75377655029297,57.590143671660954,0.00162109375,7.161458333333333e-05
33/1L/S3331L08.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L08.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.1880822981366459,0.1880822981366459,0.3629370066054455,0.1748547084687995,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F76_T1_L,F76_T1,76,L,unrelated,False,False,False,224.0,0.4477911646586345,0.2597088665219886,224.0,0.4477911646586345,296.0,0.4721973495702006,25760,0,0.20159912109375,0.5306539509536785,132.29859924316406,45.420989990234375,97.72641511678697,0.0026595052083333,5.859375e-05
33/1L/S3331L09.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L09.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.1870439372768203,0.1870439372768203,0.3663624511082138,0.1793185138313934,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F76_T1_L,F76_T1,76,L,unrelated,False,False,False,167.0,0.4329994585814835,0.2459555213046631,167.0,0.4329994585814835,268.0,0.4583951074870274,25764,0,0.200897216796875,0.5207352271001063,131.7236328125,45.72126007080078,110.87048306948344,0.002275390625,6.510416666666667e-05
33/1L/S3331L10.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L10.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.2777424988093348,0.2777424988093348,0.3896457765667575,0.1119032777574226,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F52_T2_L,F52_T2,52,L,unrelated,False,False,False,220.0,0.4458150584795322,0.1680725596701973,220.0,0.4458150584795322,299.0,0.4717153284671533,25196,0,0.197967529296875,0.5248959457376291,135.1866912841797,45.307315826416016,122.49773734024896,0.0016959635416666,4.557291666666667e-05
33/1L/S3331L03.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L03.jpg.npz,33,F33_T1,F33_T1_L,L,1,True,0.300840607824119,0.300840607824119,0.3578089523191696,0.0569683444950506,F33_T1_L,F33_T1,33,L,genuine_gallery,False,False,False,F22_T1_R,F22_T1,22,R,unrelated,False,False,False,196.0,0.4377207659416248,0.1368801581175058,196.0,0.4377207659416248,281.0,0.4591328066215199,24744,0,0.197357177734375,0.5202953456007422,131.5990447998047,42.85798645019531,110.44876578759089,0.002216796875,5.859375e-05
33/1L/S3331L01.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L01.jpg.npz,33,F33_T1,F33_T1_L,L,5,False,0.4023895401262398,0.3907171828908554,0.3907171828908554,-0.0116723572353844,F66_T1_L,F66_T1,66,L,unrelated,False,False,False,F66_T1_L,F66_T1,66,L,unrelated,False,False,False,223.0,0.4650297619047619,0.062640221778522,223.0,0.4650297619047619,247.0,0.4696061643835616,22180,-4,0.189239501953125,0.5302370585389453,135.48963928222656,45.04694366455078,70.1332256398095,0.0020930989583333,0.0001041666666666
33/1L/S3331L02.jpg,data/features/daugman_strict_v3/gabor_codes/33__1L__S3331L02.jpg.npz,33,F33_T1,F33_T1_L,L,5,False,0.4065651934714835,0.3981481481481481,0.3981481481481481,-0.0084170453233354,F96_T2_L,F96_T2,96,L,unrelated,False,False,False,F96_T2_L,F96_T2,96,L,unrelated,False,False,False,175.0,0.4547047578589634,0.0481395643874799,175.0,0.4547047578589634,221.0,0.4624679423949497,21812,-8,0.188934326171875,0.5258035858504281,136.22232055664062,45.407379150390625,77.32844270680748,0.0021419270833333,0.0001041666666666
33/1R/S3331R03.jpg,data/features/daugman_strict_v3/gabor_codes/33__1R__S3331R03.jpg.npz,33,F33_T1,F33_T1_R,R,1,True,0.2774745537689925,0.2774745537689925,0.3700094682026195,0.092534914433627,F33_T1_R,F33_T1,33,R,genuine_gallery,False,False,False,F26_T1_R,F26_T1,26,R,unrelated,False,False,False,262.0,0.4602504148438678,0.1827758610748753,262.0,0.4602504148438678,294.0,0.4748201438848921,27116,2,0.2164306640625,0.5453680203045685,127.16493225097656,36.9286003112793,33.40900444268121,0.0025455729166666,6.510416666666667e-05
33/1R/S3331R01.jpg,data/features/daugman_strict_v3/gabor_codes/33__1R__S3331R01.jpg.npz,33,F33_T1,F33_T1_R,R,1,True,0.2781221989841649,0.2781221989841649,0.3668437593534869,0.088721560369322,F33_T1_R,F33_T1,33,R,genuine_gallery,False,False,False,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,187.0,0.439417905726036,0.1612957067418711,187.0,0.439417905726036,257.0,0.4547711208347357,26776,0,0.214111328125,0.5266177309007982,123.7705078125,38.08454895019531,33.92811752521728,0.0029264322916666,7.161458333333333e-05
33/1R/S3331R05.jpg,data/features/daugman_strict_v3/gabor_codes/33__1R__S3331R05.jpg.npz,33,F33_T1,F33_T1_R,R,1,True,0.3138934426229508,0.3138934426229508,0.3810084033613445,0.0671149607383937,F33_T1_R,F33_T1,33,R,genuine_gallery,False,False,False,F87_T1_R,F87_T1,87,R,unrelated,False,False,False,234.0,0.447202486678508,0.1333090440555571,234.0,0.447202486678508,280.0,0.4612825971261309,24400,6,0.202117919921875,0.5317831798278726,128.30799865722656,39.86702728271485,91.62493444204333,0.003359375,5.208333333333334e-05
33/1R/S3331R06.jpg,data/features/daugman_strict_v3/gabor_codes/33__1R__S3331R06.jpg.npz,33,F33_T1,F33_T1_R,R,1,True,0.2940763384005287,0.2940763384005287,0.3745812729302919,0.0805049345297631,F33_T1_R,F33_T1,33,R,genuine_gallery,False,False,False,F74_T2_L,F74_T2,74,L,unrelated,False,False,False,192.0,0.4449461474730737,0.150869809072545,192.0,0.4449461474730737,249.0,0.4587902370003537,24208,2,0.198883056640625,0.5248964247353076,125.50260162353516,40.61064529418945,81.96955516014101,0.0033333333333333,0.0001106770833333
33/2L/S3332L06.jpg,data/features/daugman_strict_v3/gabor_codes/33__2L__S3332L06.jpg.npz,33,F33_T2,F33_T2_L,L,1,True,0.3402440995796961,0.3402440995796961,0.3905654120378046,0.0503213124581085,F33_T2_L,F33_T2,33,L,genuine_gallery,False,False,False,F37_T1_L,F37_T1,37,L,unrelated,False,False,False,72.0,0.4321521577380952,0.0919080581583991,72.0,0.4321521577380952,155.0,0.4496505425786279,24744,0,0.2020263671875,0.5088368580060423,120.76477813720705,35.843467712402344,31.420631436655256,0.0022591145833333,6.510416666666667e-05
33/2L/S3332L07.jpg,data/features/daugman_strict_v3/gabor_codes/33__2L__S3332L07.jpg.npz,33,F33_T2,F33_T2_L,L,1,True,0.3282254078101829,0.3282254078101829,0.391656814727242,0.0634314069170591,F33_T2_L,F33_T2,33,L,genuine_gallery,False,False,False,F41_T1_L,F41_T1,41,L,unrelated,False,False,False,7.0,0.4073502419489404,0.0791248341387575,7.0,0.4073502419489404,155.0,0.4488075657894737,24276,-2,0.19989013671875,0.5080152671755725,123.15882873535156,35.37582015991211,33.5671353488498,0.0019986979166666,7.161458333333333e-05
